#               x              rho              vx               vy               vx               pre               Bx              By                Bz
  -0.11282410E+00   0.77735140E+00   0.40778000E+00  -0.14943740E+00   0.00000000E+00   0.65719670E+00   0.71565290E+00   0.71565290E+00   0.00000000E+00
  -0.11272380E+00   0.77699280E+00   0.40848870E+00  -0.14973660E+00   0.00000000E+00   0.65669150E+00   0.71517660E+00   0.71517660E+00   0.00000000E+00
  -0.11262350E+00   0.77663430E+00   0.40919730E+00  -0.15003600E+00   0.00000000E+00   0.65618660E+00   0.71470050E+00   0.71470050E+00   0.00000000E+00
  -0.11252320E+00   0.77627600E+00   0.40990570E+00  -0.15033550E+00   0.00000000E+00   0.65568210E+00   0.71422450E+00   0.71422450E+00   0.00000000E+00
  -0.11242290E+00   0.77591790E+00   0.41061410E+00  -0.15063500E+00   0.00000000E+00   0.65517800E+00   0.71374870E+00   0.71374870E+00   0.00000000E+00
  -0.11232270E+00   0.77555990E+00   0.41132230E+00  -0.15093470E+00   0.00000000E+00   0.65467430E+00   0.71327300E+00   0.71327300E+00   0.00000000E+00
  -0.11222240E+00   0.77520210E+00   0.41203030E+00  -0.15123450E+00   0.00000000E+00   0.65417100E+00   0.71279740E+00   0.71279740E+00   0.00000000E+00
  -0.11212220E+00   0.77484450E+00   0.41273820E+00  -0.15153440E+00   0.00000000E+00   0.65366810E+00   0.71232200E+00   0.71232200E+00   0.00000000E+00
  -0.11202200E+00   0.77448700E+00   0.41344600E+00  -0.15183440E+00   0.00000000E+00   0.65316560E+00   0.71184670E+00   0.71184670E+00   0.00000000E+00
  -0.11192190E+00   0.77412970E+00   0.41415370E+00  -0.15213450E+00   0.00000000E+00   0.65266340E+00   0.71137150E+00   0.71137150E+00   0.00000000E+00
  -0.11182170E+00   0.77377250E+00   0.41486120E+00  -0.15243480E+00   0.00000000E+00   0.65216160E+00   0.71089650E+00   0.71089650E+00   0.00000000E+00
  -0.11172160E+00   0.77341560E+00   0.41556860E+00  -0.15273510E+00   0.00000000E+00   0.65166030E+00   0.71042170E+00   0.71042170E+00   0.00000000E+00
  -0.11162150E+00   0.77305880E+00   0.41627580E+00  -0.15303550E+00   0.00000000E+00   0.65115930E+00   0.70994690E+00   0.70994690E+00   0.00000000E+00
  -0.11152140E+00   0.77270210E+00   0.41698290E+00  -0.15333610E+00   0.00000000E+00   0.65065870E+00   0.70947230E+00   0.70947230E+00   0.00000000E+00
  -0.11142130E+00   0.77234560E+00   0.41768990E+00  -0.15363680E+00   0.00000000E+00   0.65015840E+00   0.70899780E+00   0.70899780E+00   0.00000000E+00
  -0.11132120E+00   0.77198930E+00   0.41839670E+00  -0.15393750E+00   0.00000000E+00   0.64965860E+00   0.70852350E+00   0.70852350E+00   0.00000000E+00
  -0.11122120E+00   0.77163310E+00   0.41910340E+00  -0.15423840E+00   0.00000000E+00   0.64915910E+00   0.70804930E+00   0.70804930E+00   0.00000000E+00
  -0.11112120E+00   0.77127710E+00   0.41981000E+00  -0.15453940E+00   0.00000000E+00   0.64866010E+00   0.70757530E+00   0.70757530E+00   0.00000000E+00
  -0.11102110E+00   0.77092130E+00   0.42051640E+00  -0.15484050E+00   0.00000000E+00   0.64816140E+00   0.70710130E+00   0.70710130E+00   0.00000000E+00
  -0.11092020E+00   0.77056230E+00   0.42122940E+00  -0.15514460E+00   0.00000000E+00   0.64765840E+00   0.70662310E+00   0.70662310E+00   0.00000000E+00
  -0.11082020E+00   0.77020680E+00   0.42193550E+00  -0.15544590E+00   0.00000000E+00   0.64716050E+00   0.70614940E+00   0.70614940E+00   0.00000000E+00
  -0.11071940E+00   0.76984810E+00   0.42264820E+00  -0.15575020E+00   0.00000000E+00   0.64665820E+00   0.70567150E+00   0.70567150E+00   0.00000000E+00
  -0.11061940E+00   0.76949300E+00   0.42335410E+00  -0.15605170E+00   0.00000000E+00   0.64616110E+00   0.70519810E+00   0.70519810E+00   0.00000000E+00
  -0.11051860E+00   0.76913460E+00   0.42406650E+00  -0.15635620E+00   0.00000000E+00   0.64565960E+00   0.70472040E+00   0.70472040E+00   0.00000000E+00
  -0.11041770E+00   0.76877640E+00   0.42477880E+00  -0.15666080E+00   0.00000000E+00   0.64515860E+00   0.70424280E+00   0.70424280E+00   0.00000000E+00
  -0.11031690E+00   0.76841840E+00   0.42549090E+00  -0.15696560E+00   0.00000000E+00   0.64465790E+00   0.70376540E+00   0.70376540E+00   0.00000000E+00
  -0.11021610E+00   0.76806050E+00   0.42620290E+00  -0.15727040E+00   0.00000000E+00   0.64415760E+00   0.70328810E+00   0.70328810E+00   0.00000000E+00
  -0.11011530E+00   0.76770290E+00   0.42691470E+00  -0.15757540E+00   0.00000000E+00   0.64365770E+00   0.70281100E+00   0.70281100E+00   0.00000000E+00
  -0.11001460E+00   0.76734530E+00   0.42762650E+00  -0.15788040E+00   0.00000000E+00   0.64315820E+00   0.70233400E+00   0.70233400E+00   0.00000000E+00
  -0.10991380E+00   0.76698800E+00   0.42833800E+00  -0.15818560E+00   0.00000000E+00   0.64265910E+00   0.70185710E+00   0.70185710E+00   0.00000000E+00
  -0.10981310E+00   0.76663080E+00   0.42904950E+00  -0.15849090E+00   0.00000000E+00   0.64216040E+00   0.70138040E+00   0.70138040E+00   0.00000000E+00
  -0.10971240E+00   0.76627380E+00   0.42976080E+00  -0.15879630E+00   0.00000000E+00   0.64166200E+00   0.70090380E+00   0.70090380E+00   0.00000000E+00
  -0.10961170E+00   0.76591690E+00   0.43047190E+00  -0.15910180E+00   0.00000000E+00   0.64116410E+00   0.70042730E+00   0.70042730E+00   0.00000000E+00
  -0.10951110E+00   0.76556020E+00   0.43118300E+00  -0.15940750E+00   0.00000000E+00   0.64066650E+00   0.69995100E+00   0.69995100E+00   0.00000000E+00
  -0.10941040E+00   0.76520370E+00   0.43189390E+00  -0.15971320E+00   0.00000000E+00   0.64016930E+00   0.69947480E+00   0.69947480E+00   0.00000000E+00
  -0.10930980E+00   0.76484740E+00   0.43260460E+00  -0.16001910E+00   0.00000000E+00   0.63967250E+00   0.69899870E+00   0.69899870E+00   0.00000000E+00
  -0.10920920E+00   0.76449120E+00   0.43331520E+00  -0.16032500E+00   0.00000000E+00   0.63917610E+00   0.69852280E+00   0.69852280E+00   0.00000000E+00
  -0.10910860E+00   0.76413520E+00   0.43402570E+00  -0.16063110E+00   0.00000000E+00   0.63868010E+00   0.69804700E+00   0.69804700E+00   0.00000000E+00
  -0.10900800E+00   0.76377930E+00   0.43473600E+00  -0.16093730E+00   0.00000000E+00   0.63818440E+00   0.69757140E+00   0.69757140E+00   0.00000000E+00
  -0.10890750E+00   0.76342360E+00   0.43544620E+00  -0.16124370E+00   0.00000000E+00   0.63768910E+00   0.69709590E+00   0.69709590E+00   0.00000000E+00
  -0.10880690E+00   0.76306810E+00   0.43615630E+00  -0.16155010E+00   0.00000000E+00   0.63719430E+00   0.69662050E+00   0.69662050E+00   0.00000000E+00
  -0.10870640E+00   0.76271270E+00   0.43686620E+00  -0.16185660E+00   0.00000000E+00   0.63669980E+00   0.69614530E+00   0.69614530E+00   0.00000000E+00
  -0.10860590E+00   0.76235750E+00   0.43757600E+00  -0.16216330E+00   0.00000000E+00   0.63620570E+00   0.69567020E+00   0.69567020E+00   0.00000000E+00
  -0.10850540E+00   0.76200250E+00   0.43828570E+00  -0.16247010E+00   0.00000000E+00   0.63571190E+00   0.69519520E+00   0.69519520E+00   0.00000000E+00
  -0.10840500E+00   0.76164760E+00   0.43899520E+00  -0.16277700E+00   0.00000000E+00   0.63521860E+00   0.69472040E+00   0.69472040E+00   0.00000000E+00
  -0.10830450E+00   0.76129290E+00   0.43970460E+00  -0.16308400E+00   0.00000000E+00   0.63472560E+00   0.69424570E+00   0.69424570E+00   0.00000000E+00
  -0.10820410E+00   0.76093840E+00   0.44041380E+00  -0.16339110E+00   0.00000000E+00   0.63423310E+00   0.69377120E+00   0.69377120E+00   0.00000000E+00
  -0.10810370E+00   0.76058400E+00   0.44112290E+00  -0.16369830E+00   0.00000000E+00   0.63374090E+00   0.69329670E+00   0.69329670E+00   0.00000000E+00
  -0.10800330E+00   0.76022980E+00   0.44183190E+00  -0.16400570E+00   0.00000000E+00   0.63324910E+00   0.69282250E+00   0.69282250E+00   0.00000000E+00
  -0.10790300E+00   0.75987580E+00   0.44254070E+00  -0.16431310E+00   0.00000000E+00   0.63275760E+00   0.69234830E+00   0.69234830E+00   0.00000000E+00
  -0.10780260E+00   0.75952190E+00   0.44324940E+00  -0.16462070E+00   0.00000000E+00   0.63226660E+00   0.69187430E+00   0.69187430E+00   0.00000000E+00
  -0.10770230E+00   0.75916820E+00   0.44395790E+00  -0.16492840E+00   0.00000000E+00   0.63177590E+00   0.69140040E+00   0.69140040E+00   0.00000000E+00
  -0.10760200E+00   0.75881470E+00   0.44466640E+00  -0.16523620E+00   0.00000000E+00   0.63128560E+00   0.69092670E+00   0.69092670E+00   0.00000000E+00
  -0.10750170E+00   0.75846130E+00   0.44537460E+00  -0.16554420E+00   0.00000000E+00   0.63079570E+00   0.69045300E+00   0.69045300E+00   0.00000000E+00
  -0.10740140E+00   0.75810810E+00   0.44608280E+00  -0.16585220E+00   0.00000000E+00   0.63030620E+00   0.68997960E+00   0.68997960E+00   0.00000000E+00
  -0.10730120E+00   0.75775500E+00   0.44679080E+00  -0.16616040E+00   0.00000000E+00   0.62981700E+00   0.68950620E+00   0.68950620E+00   0.00000000E+00
  -0.10720100E+00   0.75740210E+00   0.44749860E+00  -0.16646870E+00   0.00000000E+00   0.62932830E+00   0.68903300E+00   0.68903300E+00   0.00000000E+00
  -0.10710070E+00   0.75704940E+00   0.44820640E+00  -0.16677710E+00   0.00000000E+00   0.62883990E+00   0.68855990E+00   0.68855990E+00   0.00000000E+00
  -0.10700050E+00   0.75669690E+00   0.44891400E+00  -0.16708560E+00   0.00000000E+00   0.62835190E+00   0.68808700E+00   0.68808700E+00   0.00000000E+00
  -0.10690040E+00   0.75634450E+00   0.44962140E+00  -0.16739420E+00   0.00000000E+00   0.62786420E+00   0.68761420E+00   0.68761420E+00   0.00000000E+00
  -0.10680020E+00   0.75599220E+00   0.45032870E+00  -0.16770290E+00   0.00000000E+00   0.62737700E+00   0.68714150E+00   0.68714150E+00   0.00000000E+00
  -0.10670010E+00   0.75564020E+00   0.45103590E+00  -0.16801180E+00   0.00000000E+00   0.62689010E+00   0.68666890E+00   0.68666890E+00   0.00000000E+00
  -0.10660000E+00   0.75528830E+00   0.45174300E+00  -0.16832080E+00   0.00000000E+00   0.62640360E+00   0.68619650E+00   0.68619650E+00   0.00000000E+00
  -0.10649990E+00   0.75493650E+00   0.45244990E+00  -0.16862990E+00   0.00000000E+00   0.62591750E+00   0.68572420E+00   0.68572420E+00   0.00000000E+00
  -0.10639980E+00   0.75458500E+00   0.45315660E+00  -0.16893910E+00   0.00000000E+00   0.62543180E+00   0.68525210E+00   0.68525210E+00   0.00000000E+00
  -0.10629970E+00   0.75423350E+00   0.45386330E+00  -0.16924840E+00   0.00000000E+00   0.62494640E+00   0.68478010E+00   0.68478010E+00   0.00000000E+00
  -0.10619970E+00   0.75388230E+00   0.45456980E+00  -0.16955790E+00   0.00000000E+00   0.62446140E+00   0.68430820E+00   0.68430820E+00   0.00000000E+00
  -0.10609960E+00   0.75353120E+00   0.45527610E+00  -0.16986740E+00   0.00000000E+00   0.62397680E+00   0.68383640E+00   0.68383640E+00   0.00000000E+00
  -0.10599960E+00   0.75318030E+00   0.45598240E+00  -0.17017710E+00   0.00000000E+00   0.62349260E+00   0.68336480E+00   0.68336480E+00   0.00000000E+00
  -0.10589960E+00   0.75282950E+00   0.45668840E+00  -0.17048690E+00   0.00000000E+00   0.62300870E+00   0.68289330E+00   0.68289330E+00   0.00000000E+00
  -0.10579870E+00   0.75247570E+00   0.45740100E+00  -0.17079970E+00   0.00000000E+00   0.62252070E+00   0.68241760E+00   0.68241760E+00   0.00000000E+00
  -0.10569790E+00   0.75212200E+00   0.45811340E+00  -0.17111270E+00   0.00000000E+00   0.62203310E+00   0.68194190E+00   0.68194190E+00   0.00000000E+00
  -0.10559790E+00   0.75177170E+00   0.45881910E+00  -0.17142280E+00   0.00000000E+00   0.62155040E+00   0.68147080E+00   0.68147080E+00   0.00000000E+00
  -0.10549710E+00   0.75141830E+00   0.45953120E+00  -0.17173600E+00   0.00000000E+00   0.62106350E+00   0.68099550E+00   0.68099550E+00   0.00000000E+00
  -0.10539620E+00   0.75106510E+00   0.46024320E+00  -0.17204930E+00   0.00000000E+00   0.62057700E+00   0.68052020E+00   0.68052020E+00   0.00000000E+00
  -0.10529540E+00   0.75071210E+00   0.46095500E+00  -0.17236270E+00   0.00000000E+00   0.62009090E+00   0.68004510E+00   0.68004510E+00   0.00000000E+00
  -0.10519460E+00   0.75035920E+00   0.46166670E+00  -0.17267630E+00   0.00000000E+00   0.61960520E+00   0.67957020E+00   0.67957020E+00   0.00000000E+00
  -0.10509390E+00   0.75000650E+00   0.46237830E+00  -0.17298990E+00   0.00000000E+00   0.61911990E+00   0.67909530E+00   0.67909530E+00   0.00000000E+00
  -0.10499310E+00   0.74965400E+00   0.46308980E+00  -0.17330370E+00   0.00000000E+00   0.61863490E+00   0.67862070E+00   0.67862070E+00   0.00000000E+00
  -0.10489240E+00   0.74930160E+00   0.46380100E+00  -0.17361760E+00   0.00000000E+00   0.61815040E+00   0.67814610E+00   0.67814610E+00   0.00000000E+00
  -0.10479170E+00   0.74894940E+00   0.46451220E+00  -0.17393160E+00   0.00000000E+00   0.61766620E+00   0.67767170E+00   0.67767170E+00   0.00000000E+00
  -0.10469100E+00   0.74859730E+00   0.46522320E+00  -0.17424580E+00   0.00000000E+00   0.61718230E+00   0.67719740E+00   0.67719740E+00   0.00000000E+00
  -0.10459030E+00   0.74824550E+00   0.46593410E+00  -0.17456000E+00   0.00000000E+00   0.61669890E+00   0.67672320E+00   0.67672320E+00   0.00000000E+00
  -0.10448970E+00   0.74789370E+00   0.46664480E+00  -0.17487440E+00   0.00000000E+00   0.61621590E+00   0.67624910E+00   0.67624910E+00   0.00000000E+00
  -0.10438900E+00   0.74754220E+00   0.46735540E+00  -0.17518890E+00   0.00000000E+00   0.61573320E+00   0.67577520E+00   0.67577520E+00   0.00000000E+00
  -0.10428840E+00   0.74719080E+00   0.46806590E+00  -0.17550360E+00   0.00000000E+00   0.61525090E+00   0.67530150E+00   0.67530150E+00   0.00000000E+00
  -0.10418780E+00   0.74683960E+00   0.46877620E+00  -0.17581830E+00   0.00000000E+00   0.61476890E+00   0.67482780E+00   0.67482780E+00   0.00000000E+00
  -0.10408720E+00   0.74648850E+00   0.46948640E+00  -0.17613320E+00   0.00000000E+00   0.61428740E+00   0.67435430E+00   0.67435430E+00   0.00000000E+00
  -0.10398670E+00   0.74613770E+00   0.47019640E+00  -0.17644820E+00   0.00000000E+00   0.61380620E+00   0.67388090E+00   0.67388090E+00   0.00000000E+00
  -0.10388610E+00   0.74578690E+00   0.47090630E+00  -0.17676330E+00   0.00000000E+00   0.61332540E+00   0.67340770E+00   0.67340770E+00   0.00000000E+00
  -0.10378560E+00   0.74543640E+00   0.47161610E+00  -0.17707860E+00   0.00000000E+00   0.61284500E+00   0.67293460E+00   0.67293460E+00   0.00000000E+00
  -0.10368510E+00   0.74508600E+00   0.47232570E+00  -0.17739400E+00   0.00000000E+00   0.61236500E+00   0.67246160E+00   0.67246160E+00   0.00000000E+00
  -0.10358460E+00   0.74473580E+00   0.47303520E+00  -0.17770940E+00   0.00000000E+00   0.61188530E+00   0.67198870E+00   0.67198870E+00   0.00000000E+00
  -0.10348410E+00   0.74438570E+00   0.47374450E+00  -0.17802510E+00   0.00000000E+00   0.61140600E+00   0.67151600E+00   0.67151600E+00   0.00000000E+00
  -0.10338370E+00   0.74403580E+00   0.47445380E+00  -0.17834080E+00   0.00000000E+00   0.61092710E+00   0.67104340E+00   0.67104340E+00   0.00000000E+00
  -0.10328330E+00   0.74368610E+00   0.47516280E+00  -0.17865670E+00   0.00000000E+00   0.61044860E+00   0.67057090E+00   0.67057090E+00   0.00000000E+00
  -0.10318290E+00   0.74333650E+00   0.47587180E+00  -0.17897260E+00   0.00000000E+00   0.60997040E+00   0.67009860E+00   0.67009860E+00   0.00000000E+00
  -0.10308250E+00   0.74298710E+00   0.47658050E+00  -0.17928870E+00   0.00000000E+00   0.60949260E+00   0.66962640E+00   0.66962640E+00   0.00000000E+00
  -0.10298210E+00   0.74263780E+00   0.47728920E+00  -0.17960500E+00   0.00000000E+00   0.60901520E+00   0.66915430E+00   0.66915430E+00   0.00000000E+00
  -0.10288170E+00   0.74228880E+00   0.47799770E+00  -0.17992130E+00   0.00000000E+00   0.60853820E+00   0.66868240E+00   0.66868240E+00   0.00000000E+00
  -0.10278140E+00   0.74193990E+00   0.47870610E+00  -0.18023780E+00   0.00000000E+00   0.60806150E+00   0.66821060E+00   0.66821060E+00   0.00000000E+00
  -0.10268110E+00   0.74159110E+00   0.47941430E+00  -0.18055440E+00   0.00000000E+00   0.60758520E+00   0.66773890E+00   0.66773890E+00   0.00000000E+00
  -0.10258080E+00   0.74124250E+00   0.48012240E+00  -0.18087110E+00   0.00000000E+00   0.60710930E+00   0.66726730E+00   0.66726730E+00   0.00000000E+00
  -0.10248050E+00   0.74089410E+00   0.48083040E+00  -0.18118800E+00   0.00000000E+00   0.60663380E+00   0.66679590E+00   0.66679590E+00   0.00000000E+00
  -0.10238030E+00   0.74054580E+00   0.48153820E+00  -0.18150500E+00   0.00000000E+00   0.60615860E+00   0.66632460E+00   0.66632460E+00   0.00000000E+00
  -0.10228000E+00   0.74019770E+00   0.48224590E+00  -0.18182210E+00   0.00000000E+00   0.60568380E+00   0.66585340E+00   0.66585340E+00   0.00000000E+00
  -0.10217980E+00   0.73984980E+00   0.48295340E+00  -0.18213930E+00   0.00000000E+00   0.60520940E+00   0.66538240E+00   0.66538240E+00   0.00000000E+00
  -0.10207960E+00   0.73950200E+00   0.48366080E+00  -0.18245670E+00   0.00000000E+00   0.60473530E+00   0.66491140E+00   0.66491140E+00   0.00000000E+00
  -0.10197940E+00   0.73915440E+00   0.48436810E+00  -0.18277410E+00   0.00000000E+00   0.60426160E+00   0.66444070E+00   0.66444070E+00   0.00000000E+00
  -0.10187930E+00   0.73880700E+00   0.48507520E+00  -0.18309170E+00   0.00000000E+00   0.60378830E+00   0.66397000E+00   0.66397000E+00   0.00000000E+00
  -0.10177910E+00   0.73845970E+00   0.48578220E+00  -0.18340950E+00   0.00000000E+00   0.60331530E+00   0.66349950E+00   0.66349950E+00   0.00000000E+00
  -0.10167900E+00   0.73811260E+00   0.48648910E+00  -0.18372730E+00   0.00000000E+00   0.60284280E+00   0.66302910E+00   0.66302910E+00   0.00000000E+00
  -0.10157890E+00   0.73776570E+00   0.48719580E+00  -0.18404530E+00   0.00000000E+00   0.60237060E+00   0.66255880E+00   0.66255880E+00   0.00000000E+00
  -0.10147880E+00   0.73741890E+00   0.48790240E+00  -0.18436340E+00   0.00000000E+00   0.60189870E+00   0.66208860E+00   0.66208860E+00   0.00000000E+00
  -0.10137870E+00   0.73707230E+00   0.48860880E+00  -0.18468160E+00   0.00000000E+00   0.60142730E+00   0.66161860E+00   0.66161860E+00   0.00000000E+00
  -0.10127870E+00   0.73672580E+00   0.48931510E+00  -0.18500000E+00   0.00000000E+00   0.60095620E+00   0.66114870E+00   0.66114870E+00   0.00000000E+00
  -0.10117860E+00   0.73637950E+00   0.49002130E+00  -0.18531850E+00   0.00000000E+00   0.60048540E+00   0.66067890E+00   0.66067890E+00   0.00000000E+00
  -0.10107860E+00   0.73603340E+00   0.49072730E+00  -0.18563710E+00   0.00000000E+00   0.60001510E+00   0.66020930E+00   0.66020930E+00   0.00000000E+00
  -0.10097860E+00   0.73568740E+00   0.49143320E+00  -0.18595580E+00   0.00000000E+00   0.59954510E+00   0.65973980E+00   0.65973980E+00   0.00000000E+00
  -0.10087770E+00   0.73533840E+00   0.49214540E+00  -0.18627760E+00   0.00000000E+00   0.59907110E+00   0.65926600E+00   0.65926600E+00   0.00000000E+00
  -0.10077690E+00   0.73498950E+00   0.49285760E+00  -0.18659960E+00   0.00000000E+00   0.59859750E+00   0.65879240E+00   0.65879240E+00   0.00000000E+00
  -0.10067690E+00   0.73464400E+00   0.49356310E+00  -0.18691870E+00   0.00000000E+00   0.59812870E+00   0.65832330E+00   0.65832330E+00   0.00000000E+00
  -0.10057610E+00   0.73429550E+00   0.49427490E+00  -0.18724090E+00   0.00000000E+00   0.59765580E+00   0.65784990E+00   0.65784990E+00   0.00000000E+00
  -0.10047530E+00   0.73394720E+00   0.49498660E+00  -0.18756320E+00   0.00000000E+00   0.59718330E+00   0.65737670E+00   0.65737670E+00   0.00000000E+00
  -0.10037440E+00   0.73359900E+00   0.49569820E+00  -0.18788570E+00   0.00000000E+00   0.59671120E+00   0.65690360E+00   0.65690360E+00   0.00000000E+00
  -0.10027370E+00   0.73325100E+00   0.49640960E+00  -0.18820830E+00   0.00000000E+00   0.59623950E+00   0.65643070E+00   0.65643070E+00   0.00000000E+00
  -0.10017290E+00   0.73290310E+00   0.49712090E+00  -0.18853100E+00   0.00000000E+00   0.59576820E+00   0.65595780E+00   0.65595780E+00   0.00000000E+00
